"REPORTING_PERIOD_START","REPORTING_PERIOD_END","ORG_CODE","ORG_NAME","ORG_LEVEL","DIMENSION","COUNT_OF","MEASURE","MEASURE_DESC","MEASURE_2","MEASURE_2_DESC","MEASURE_VALUE","MEASURE_VALUE_0_18","MEASURE_VALUE_19_64","MEASURE_VALUE_65_PLUS"
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","043","Musculoskeletal Problems",105,0,105,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","046","Nutrition and Dietetics",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","049","Pain/Symptom Control",20,0,20,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","059","Skin Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","062","Speech and Language Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","078","Minor Surgery",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","45 to 49","","999","Reason for referral not known",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","015","Continence Problems",30,30,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","032","Feeding/Swallowing Problems",5,5,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","039","Looked After Children",10,10,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","042","Mobility Problems",5,5,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","043","Musculoskeletal Problems",5,5,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","046","Nutrition and Dietetics",5,5,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","058","Safeguarding",5,5,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","059","Skin Problems",5,5,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","062","Speech and Language Problems",65,65,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","5 to 9","","071","Multiple Complex Communication Difficulties",20,20,0,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","009","Cardiac Conditions",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","015","Continence Problems",10,0,10,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","018","Diabetes",10,0,10,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","032","Feeding/Swallowing Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","042","Mobility Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","043","Musculoskeletal Problems",100,0,100,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","044","Neurological Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","046","Nutrition and Dietetics",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","049","Pain/Symptom Control",15,0,15,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","059","Skin Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","062","Speech and Language Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","070","Wound Care",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","078","Minor Surgery",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","50 to 54","","999","Reason for referral not known",10,0,10,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","001","Accident/Trauma",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","002","Alopecia",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","009","Cardiac Conditions",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","015","Continence Problems",20,0,20,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","018","Diabetes",35,0,35,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","026","End of Life Support",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","030","Falls Risk",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","032","Feeding/Swallowing Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","033","Foot Care/Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","042","Mobility Problems",10,0,10,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","043","Musculoskeletal Problems",150,0,150,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","044","Neurological Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","046","Nutrition and Dietetics",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","049","Pain/Symptom Control",25,0,25,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","059","Skin Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","062","Speech and Language Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","078","Minor Surgery",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","55 to 59","","999","Reason for referral not known",25,0,25,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","001","Accident/Trauma",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","009","Cardiac Conditions",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","015","Continence Problems",30,0,30,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","018","Diabetes",30,0,30,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","026","End of Life Support",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","030","Falls Risk",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","032","Feeding/Swallowing Problems",10,0,10,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","033","Foot Care/Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","042","Mobility Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","043","Musculoskeletal Problems",190,0,190,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","044","Neurological Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","046","Nutrition and Dietetics",15,0,15,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","049","Pain/Symptom Control",25,0,25,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","059","Skin Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","062","Speech and Language Problems",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","070","Wound Care",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","078","Minor Surgery",5,0,5,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","60 to 64","","999","Reason for referral not known",25,0,25,0
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","001","Accident/Trauma",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","002","Alopecia",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","009","Cardiac Conditions",10,0,0,10
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","015","Continence Problems",45,0,0,45
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","017","Developmental Problems",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","018","Diabetes",30,0,0,30
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","026","End of Life Support",10,0,0,10
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","030","Falls Risk",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","032","Feeding/Swallowing Problems",10,0,0,10
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","033","Foot Care/Problems",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","042","Mobility Problems",15,0,0,15
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","043","Musculoskeletal Problems",185,0,0,185
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","046","Nutrition and Dietetics",15,0,0,15
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","049","Pain/Symptom Control",25,0,0,25
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","057","Respiratory Conditions",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","059","Skin Problems",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","070","Wound Care",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","078","Minor Surgery",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","65 to 69","","999","Reason for referral not known",50,0,0,50
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","001","Accident/Trauma",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","009","Cardiac Conditions",10,0,0,10
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","013","Cognitive Problems",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","015","Continence Problems",85,0,0,85
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","018","Diabetes",20,0,0,20
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","026","End of Life Support",20,0,0,20
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","028","Equipment Provision",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","030","Falls Risk",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","032","Feeding/Swallowing Problems",10,0,0,10
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","033","Foot Care/Problems",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","042","Mobility Problems",10,0,0,10
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","043","Musculoskeletal Problems",160,0,0,160
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","046","Nutrition and Dietetics",10,0,0,10
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","049","Pain/Symptom Control",20,0,0,20
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","052","Post Operative Care",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","056","Rehabilitation",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","057","Respiratory Conditions",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","059","Skin Problems",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","078","Minor Surgery",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","079","Gastrostomy Management/Care",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","70 to 74","","999","Reason for referral not known",65,0,0,65
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","001","Accident/Trauma",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","009","Cardiac Conditions",20,0,0,20
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","013","Cognitive Problems",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","015","Continence Problems",185,0,0,185
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","018","Diabetes",20,0,0,20
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","020","Dizziness/Balance Problems",5,0,0,5
"2025-11-01","2025-11-30","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","026","End of Life Support",20,0,0,20
